image_id,prompt,is_pos,l32_query,l32_detected,l32_cgf1,l32_iou,hard_layer,hard_query,hard_detected,hard_cgf1,hard_iou,moe_query,moe_detected,moe_cgf1,moe_iou,gated_layer,gated_query,gated_detected,gated_cgf1,gated_iou
2950000073,tree,True,0.7083050608634949,1,0.2031723919023771,0.11307283513830481,30,0.7139111161231995,1,0.2006841505131129,0.11153358681875793,0.5864382386207581,1,0.6491223996258049,0.4805190340309122,32,0.7083050608634949,1,0.2031723919023771,0.11307283513830481
2930000062,tubular truss bridge,True,0.8918909430503845,1,0.8669927643813781,0.7652137931034483,27,0.8915567994117737,1,0.97346580452273,0.9483033383706553,0.8944368958473206,1,0.8751132412949384,0.7779567449992428,32,0.8918909430503845,1,0.8669927643813781,0.7652137931034483
100000007,a wooden tray,True,0.9219356775283813,1,0.864589356462148,0.7614772341468935,25,0.8246294260025024,1,0.8179682737909401,0.6920019620913882,0.8327022790908813,1,0.82388620544267,0.7005157232704402,32,0.9219356775283813,1,0.864589356462148,0.7614772341468935
1130000084,protective gloves,True,0.7130312919616699,1,0.9808113027939679,0.9623451530445042,29,0.7663891911506653,1,0.9798894000033214,0.9605717262486163,0.8173834681510925,1,0.9800719808051186,0.9609226948964256,32,0.7130312919616699,1,0.9808113027939679,0.9623451530445042
2110000005,ceiling,True,0.6460627317428589,1,0.6293825588796944,0.45919637383663686,30,0.5631637573242188,1,0.709642881042136,0.5499585119623842,0.4436616003513336,0,0.0,0.0,32,0.6460627317428589,1,0.6293825588796944,0.45919637383663686
5550000012,the cream pan,True,0.5838471055030823,1,0.0,0.0,31,0.5229143500328064,1,0.0,0.0,0.5774897933006287,1,0.0,0.0,32,0.5838471055030823,1,0.0,0.0
3320000000,a red life preserver ring,True,0.8948894739151001,1,0.8130563798219584,0.685,21,0.866132378578186,1,0.7735849056603774,0.6307692307692307,0.8850523829460144,1,0.7951070336391437,0.6598984771573604,32,0.8948894739151001,1,0.8130563798219584,0.685
3930000005,a French door,True,0.8699027299880981,1,0.7280543613923173,0.572394243349324,20,0.5671982765197754,1,0.7267175572519083,0.5707434052757794,0.8200787305831909,1,0.7229181004817619,0.5660702737658978,32,0.8699027299880981,1,0.7280543613923173,0.572394243349324
2530000006,the updo,True,0.7526693344116211,1,0.919748229740362,0.8514202476329206,26,0.861530601978302,1,0.918540068764877,0.8493519197847884,0.7919201850891113,1,0.9220249835634451,0.8553305684313247,32,0.7526693344116211,1,0.919748229740362,0.8514202476329206
4990000005,a backseat,True,0.9225047826766968,1,0.9599051064426575,0.9229014702298757,26,0.8125253915786743,1,0.9464988306036003,0.898431684841787,0.8388991355895996,1,0.958077221358638,0.9195280504452967,32,0.9225047826766968,1,0.9599051064426575,0.9229014702298757
1500000019,a men's clothing,True,0.49164873361587524,0,0.0,0.0,30,0.5343540906906128,1,0.794977608158284,0.659720195691357,0.6032435297966003,1,0.7570011911027396,0.6090120004011276,30,0.5343540906906128,1,0.794977608158284,0.659720195691357
1360000003,the floret,True,0.5558270215988159,1,0.9674232379169592,0.9369020042300332,28,0.5269543528556824,1,0.9674775796309659,0.9370039434932361,0.6090553998947144,1,0.9650211638837675,0.9324066639903653,32,0.5558270215988159,1,0.9674232379169592,0.9369020042300332
3420000003,the right arm,True,0.5987008810043335,1,0.81220074481291,0.6837862048372648,23,0.6522841453552246,1,0.8195265534186436,0.6942354830529963,0.6555578708648682,1,0.8313365872898486,0.711356733040837,32,0.5987008810043335,1,0.81220074481291,0.6837862048372648
1930000003,wooden surface,True,0.9023985862731934,1,0.9418772965148647,0.8901399558034305,31,0.8741549849510193,1,0.967794493021235,0.9375986530569294,0.882867693901062,1,0.936491935483871,0.8805687203791469,32,0.9023985862731934,1,0.9418772965148647,0.8901399558034305
4930000000,a black bowl,True,0.8764667510986328,1,0.8888582523379518,0.7999503701559204,22,0.643638551235199,1,0.42339572628216965,0.26854914282564357,0.7918938398361206,1,0.8213763999350755,0.6968945810094334,32,0.8764667510986328,1,0.8888582523379518,0.7999503701559204
500000012,an adult,True,0.8228612542152405,1,0.9358949635725983,0.8795137054465482,28,0.812163233757019,1,0.9295650123776966,0.8683993172182148,0.8470497131347656,1,0.925760557984703,0.8617823194500805,32,0.8228612542152405,1,0.9358949635725983,0.8795137054465482
1850000017,the ceiling,True,0.879045844078064,1,0.9483646228305435,0.9017998475699126,30,0.7487022876739502,1,0.8913769283905135,0.8040396697647852,0.8352500200271606,1,0.9082055906221821,0.8318467129170796,32,0.879045844078064,1,0.9483646228305435,0.9017998475699126
5840000041,the window,True,0.9299861192703247,1,0.7991799352378762,0.6655284656624968,22,0.8380289077758789,1,0.7018468561942312,0.5406502765433677,0.9091341495513916,1,0.7982525053172125,0.6642431199974489,32,0.9299861192703247,1,0.7991799352378762,0.6655284656624968
2600000005,a plate of food,True,0.5905938148498535,1,0.5350453004279918,0.3652299286689938,21,0.4940524697303772,0,0.0,0.0,0.5507623553276062,1,0.11456839690278176,0.06076507719218192,32,0.5905938148498535,1,0.5350453004279918,0.3652299286689938
2020000027,the blouse,True,0.8371967077255249,1,0.5429881891298416,0.3726724691446101,28,0.8461540341377258,1,0.4776932036731045,0.31379561913913057,0.8485567569732666,1,0.5191415769200535,0.3505680008493471,32,0.8371967077255249,1,0.5429881891298416,0.3726724691446101
390000004,the onion,True,0.8156667947769165,1,0.9723141635636464,0.9461200389170329,28,0.6313730478286743,1,0.9505694358612166,0.9057954555014344,0.6478939056396484,1,0.9555542841550737,0.9148912860273049,32,0.8156667947769165,1,0.9723141635636464,0.9461200389170329
60000051,Lounge Chair,True,0.673073947429657,1,0.7647893989588264,0.6191570881226054,26,0.7142308354377747,1,0.7966025927581583,0.6619613670133729,0.6932036876678467,1,0.7869742198100407,0.6487695749440716,32,0.673073947429657,1,0.7647893989588264,0.6191570881226054
5490000001,bed,True,0.7371985912322998,1,0.7351135227759532,0.5811695642357191,23,0.7530150413513184,1,0.2340627973358706,0.13254310344827586,0.8073840737342834,1,0.3348354731740498,0.2010825163398693,32,0.7371985912322998,1,0.7351135227759532,0.5811695642357191
5490000000,room,True,0.9132544994354248,1,0.9906039972108204,0.98138292055206,25,0.8764646649360657,1,0.9929205388673962,0.9859406106353475,0.9101589918136597,1,0.9922153028976474,0.9845508725728112,32,0.9132544994354248,1,0.9906039972108204,0.98138292055206
290000007,a large gray rock,True,0.9237826466560364,1,0.9788783685360525,0.9586305278174037,26,0.8883394598960876,1,0.9605110874496551,0.9240224458893739,0.9024882316589355,1,0.9659845132743363,0.9342070072211821,32,0.9237826466560364,1,0.9788783685360525,0.9586305278174037
5940000003,working lunch,True,0.936177670955658,1,0.7956672844735161,0.6606706553891825,19,0.962254524230957,1,0.8177815635596057,0.6917347406811797,0.9455212950706482,1,0.7969144400378518,0.6623921577638456,32,0.936177670955658,1,0.7956672844735161,0.6606706553891825
5970000001,the table,True,0.8263500332832336,1,0.5125948378968127,0.3446235437101784,22,0.6731719970703125,1,0.4187260973384326,0.26480301523578015,0.7223445773124695,1,0.46767563703404097,0.3052066836089524,32,0.8263500332832336,1,0.5125948378968127,0.3446235437101784
1340000001,a balcony,True,0.8017672896385193,1,0.9663869196895796,0.9349600330128842,30,0.632446825504303,1,0.9848748803027332,0.9702004818838933,0.7533462047576904,1,0.9856427559422931,0.971691937644623,32,0.8017672896385193,1,0.9663869196895796,0.9349600330128842
